model,category,pair_slug,concat_variant,reference_variant,layer,mean_cos,std_cos,n_rows
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,positive,7,0.9975126381998833,0.0009737522907217151,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,positive,8,0.9976788128189449,0.000895340376968546,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,positive,9,0.9974816589325093,0.0010152453789098366,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,positive,10,0.997895107613973,0.0007267936172171933,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,positive,11,0.9980436274960636,0.0006555171139852818,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,positive,12,0.9982288052867816,0.0005424616115523491,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,positive,13,0.9979487374955562,0.0005658090845619764,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,positive,14,0.9979509831854806,0.0005413673623676773,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,positive,15,0.9979146655218937,0.0005369286343961377,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,positive,16,0.9980883729466363,0.00047642477399261027,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,positive,17,0.9982455508113743,0.0004298751635060654,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,positive,18,0.9982646633438299,0.0003840573103858844,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,positive,19,0.9987558998338593,0.0002821931727758235,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,positive,20,0.998805309711402,0.000269892311487894,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,positive,21,0.9990700571671784,0.00020792575626012811,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,positive,22,0.9988241021246392,0.0002060632128219325,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,positive,23,0.9990367869260577,0.00018008724501631846,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,positive,24,0.9991329470792485,0.00015949001948316178,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,positive,25,0.999089710560069,0.0001751996684085681,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,positive,26,0.9990016057381148,0.00018965203527285861,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,positive,27,0.9957506940899131,0.0007237105301566803,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,negative,0,0.998424067265677,0.0009469513063919266,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,negative,1,0.9981896189858881,0.0011010781399403023,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,negative,2,0.9981202289037542,0.0010340064880720232,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,negative,3,0.9975640865310893,0.0010027827096683172,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,negative,4,0.9976166002032835,0.0010087814812575788,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,negative,5,0.9976664753988307,0.001098608334888032,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,negative,6,0.9979363341138985,0.000965943506769838,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,negative,7,0.9976603099032135,0.0010737136124211659,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,negative,8,0.9978054722356027,0.0009787661659037283,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,negative,9,0.9975609502503201,0.0012670804725275848,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,negative,10,0.9979115860573827,0.0010777115056032694,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,negative,11,0.9979820729033122,0.0012080194935303358,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,negative,12,0.9981532096407953,0.0012920811993371963,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,negative,13,0.9978858765638006,0.001661747280286129,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,negative,14,0.9978911865332669,0.0019386892068209611,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,negative,15,0.9978588183891504,0.001898448110249887,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,negative,16,0.9980946124343386,0.0015944048504415594,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,negative,17,0.9983053532984778,0.0012966212968538446,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,negative,18,0.9982925894189255,0.0010526212378790512,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,negative,19,0.9987596823807452,0.0006703203013394935,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,negative,20,0.9987929852566522,0.0006434955408776063,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,negative,21,0.999038912691886,0.00044436707227928757,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,negative,22,0.9986905861434997,0.00041430769058512944,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,negative,23,0.9989355007658065,0.0003430669862832145,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,negative,24,0.9990760109893746,0.0002855496404447146,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,negative,25,0.999078550508399,0.0002699620388875014,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,negative,26,0.9990091956488716,0.0002834154264059448,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,negpos,negative,27,0.9959964595842861,0.001140637296995861,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,positive,0,0.9984638741399663,0.0007887751727355014,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,positive,1,0.9981899530569588,0.0009069041973323536,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,positive,2,0.9980607228228157,0.0008891303778303288,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,positive,3,0.9972741498264783,0.0008638313846279065,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,positive,4,0.9973354285671795,0.0008830887252126684,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,positive,5,0.9975268793336362,0.0009514859760179767,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,positive,6,0.9977850789147573,0.0008421539271550089,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,positive,7,0.9975260881020143,0.0009641253381117183,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,positive,8,0.997691769603792,0.0009043344782884875,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,positive,9,0.9974859875268227,0.0010529432252877784,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,positive,10,0.997904716961839,0.0007552943420662682,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,positive,11,0.9980400695848359,0.0006888359443229365,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,positive,12,0.9982400392834384,0.0005603001529810008,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,positive,13,0.997991215000141,0.0005673850268209564,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,positive,14,0.9980101564671914,0.000550868150473011,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,positive,15,0.9979562869033185,0.0005465543717137395,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,positive,16,0.9981469595601411,0.00047787302792195237,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,positive,17,0.9983165496942634,0.0004255324977803546,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,positive,18,0.9983621370371017,0.00037749444461327293,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,positive,19,0.998806265641661,0.00028943320287409493,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,positive,20,0.9988536364322883,0.00027949135183709503,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,positive,21,0.9991093061067052,0.00021732520157986465,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,positive,22,0.9989384501506057,0.00020874764090643801,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,positive,23,0.9991186228756612,0.00018019128768914476,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,positive,24,0.9992054810193509,0.00015899505448076196,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,positive,25,0.999150001459387,0.00017181623589074605,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,positive,26,0.9990845380532343,0.00018523581778347292,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,positive,27,0.9960518140353686,0.000712373559577737,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,negative,0,0.9984223455374261,0.000949224051386592,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,negative,1,0.9981826947495085,0.0010972851949476064,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,negative,2,0.9981107851669505,0.001036339351074417,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,negative,3,0.9975007653861655,0.0010196710499641994,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,negative,4,0.9975561727412647,0.0010177726859324442,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,negative,5,0.9976251840486011,0.0010991738156236836,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,negative,6,0.997901599955209,0.0009668978879544753,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,negative,7,0.9976141478673125,0.001069230597687116,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,negative,8,0.9977675857379239,0.0009838691531027914,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,negative,9,0.997529604982037,0.0012830512835526442,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,negative,10,0.9978953030030313,0.0010733219603516427,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,negative,11,0.9979598014721605,0.0011825336060170642,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,negative,12,0.9981396246167067,0.001241890022118194,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,negative,13,0.9978707288604245,0.0015818646002846025,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,negative,14,0.997893134401874,0.0018129739825350378,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,negative,15,0.9978494896796132,0.0017972194977740165,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,negative,16,0.9980912639053898,0.0015170190961633716,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,negative,17,0.9983164463921824,0.0012412939464640923,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,negative,18,0.9983394301753674,0.0010003337718161238,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,negative,19,0.9987842441237875,0.0006398788217733006,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,negative,20,0.9988212395849659,0.0006188283257218224,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,negative,21,0.9990611052694583,0.00042291239195337,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,negative,22,0.9987728140390931,0.00039315234450855213,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,negative,23,0.998998299058389,0.0003207094548900777,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,negative,24,0.9991240932943225,0.0002666970934130675,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,negative,25,0.9991153937747451,0.00025191287142109904,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,negative,26,0.9990242979286967,0.00026549862661156816,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__competition_perspective__cooperation_perspective,posneg,negative,27,0.9960841574513529,0.0010370071273278143,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,positive,0,0.998432914573679,0.0008083819893261522,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,positive,1,0.9981321379303207,0.0009408898196095933,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,positive,2,0.9980062137386395,0.000918914284151934,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,positive,3,0.9971930460079913,0.000898600435599158,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,positive,4,0.9972425808012813,0.0009129549902244673,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,positive,5,0.9974449248438811,0.000960929623093694,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,positive,6,0.9977025634119094,0.0008502982235073222,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,positive,7,0.9974328224717672,0.0009527924201316634,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,positive,8,0.9976071192650684,0.0008978376818275244,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,positive,9,0.9973981605243675,0.0010540375020282565,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,positive,10,0.9978189142275657,0.0007505095813814093,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,positive,11,0.9979733377946053,0.0006798241085831289,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,positive,12,0.9981651969662544,0.0005594944032940649,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,positive,13,0.9977715442129927,0.000582705145721705,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,positive,14,0.9977267617696675,0.0005857863055860432,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,positive,15,0.9976219401566414,0.0005995799383188034,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,positive,16,0.9978055717089914,0.000552731138135054,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,positive,17,0.9980294139177333,0.00048524034326442313,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,positive,18,0.9982088949846633,0.00041412093426249064,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,positive,19,0.9986580593547904,0.0003232790358406289,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,positive,20,0.998732233151558,0.0003188195679346871,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,positive,21,0.9990099780766866,0.0002452231868359556,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,positive,22,0.9990426720611562,0.00020436333461185593,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,positive,23,0.9991758745569908,0.0001940953317215084,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,positive,24,0.9992181924531915,0.00017521998969183925,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,positive,25,0.9991637557979537,0.00020362674887662216,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,positive,26,0.999073128895051,0.00021592874877251477,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,positive,27,0.9958955915896999,0.000866022933050174,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,negative,0,0.9984259260252937,0.0009450588555906696,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,negative,1,0.9981781612228268,0.0010951394849829156,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,negative,2,0.9981177973432976,0.001020566417960829,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,negative,3,0.9975226631716932,0.0010027294573801047,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,negative,4,0.9975806133031861,0.0010031922959567777,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,negative,5,0.9976299757486135,0.0010849032889884245,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,negative,6,0.997894681064049,0.000952172451548906,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,negative,7,0.9976051727808682,0.0010668382938151767,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,negative,8,0.9977375640159077,0.0009814173343934605,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,negative,9,0.9974756226739483,0.0013088357776235883,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,negative,10,0.997837379540519,0.0011385280506530943,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,negative,11,0.9979101288416232,0.0012923791630201303,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,negative,12,0.9980730983614408,0.001421429848776574,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,negative,13,0.9977681999759082,0.001870941539295439,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,negative,14,0.9977476826404843,0.0021633951295653223,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,negative,15,0.997706437744975,0.002118833279234886,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,negative,16,0.9979398335827664,0.0018154412721116766,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,negative,17,0.9981798335262666,0.0014562801606080732,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,negative,18,0.9983561021150092,0.0011483409125160268,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,negative,19,0.9987873985913868,0.0007150280525356398,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,negative,20,0.9988273967278332,0.0006872075510461863,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,negative,21,0.999066556872622,0.0004827525710948738,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,negative,22,0.9990036486806548,0.000424079600645268,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,negative,23,0.9991657041901003,0.0003703093368847005,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,negative,24,0.9992449550889014,0.00031270425731879807,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,negative,25,0.9992085249745414,0.0003080011589901399,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,negative,26,0.9991312885189422,0.000326804180468799,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,negpos,negative,27,0.9962752278352797,0.0012328039939120204,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,positive,0,0.998432323459909,0.0008038871579645095,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,positive,1,0.998137098331714,0.0009320993429121356,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,positive,2,0.9980121439809304,0.0009113929666095167,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,positive,3,0.9972230266785013,0.0008890366001333463,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,positive,4,0.997270385251418,0.0009119601679727224,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,positive,5,0.9974720111518585,0.0009753128748112534,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,positive,6,0.9977203086386378,0.0008639605693400893,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,positive,7,0.9974638924894763,0.0009766083790115592,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,positive,8,0.9976445536478198,0.0009081970254745792,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,positive,9,0.997443263254729,0.0010553687877562531,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,positive,10,0.9978702203502692,0.0007521433674844481,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,positive,11,0.9980196357412524,0.0006790412000839588,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,positive,12,0.9982134456597378,0.0005593652014645213,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,positive,13,0.9979057742351722,0.000570275785458122,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,positive,14,0.9978844469176121,0.0005713006063580582,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,positive,15,0.997824152487766,0.0005750861902442992,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,positive,16,0.9980063722330341,0.0005134878691074296,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,positive,17,0.9982150961387204,0.00044567278322162274,100
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__constraint_perspective__capability_perspective,posneg,positive,18,0.9983835239342814,0.0003789898069578094,100
