model,category,pair_slug,concat_variant,reference_variant,layer,mean_cos,std_across_rows,n_rows_total
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,negative,24,0.3813715272958247,0.15109372530798099,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,negative,25,0.40411095834830596,0.142436975449035,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,negative,26,0.38754750710856173,0.14721406112430832,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,negative,27,0.2574461353590171,0.1579688230773276,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,positive,0,0.06371332901599104,0.3071622168375444,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,positive,1,0.0694601747968232,0.3031439160729488,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,positive,2,0.1124561298817178,0.2682331350141445,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,positive,3,0.11548003395982033,0.21369533274522529,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,positive,4,0.13152855241456016,0.21350550889444272,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,positive,5,0.17204774820320684,0.2427741435021069,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,positive,6,0.19075493093506687,0.2408012854439335,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,positive,7,0.21562016031964518,0.25471722997333274,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,positive,8,0.2128231531482704,0.2566460060672046,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,positive,9,0.21317870305612668,0.26456420175315987,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,positive,10,0.26599238283615334,0.21439968502185658,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,positive,11,0.3020605184231201,0.18958985259201575,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,positive,12,0.3271993583586884,0.17092528289828368,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,positive,13,0.4246099938183265,0.14325683850819762,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,positive,14,0.3974078980494443,0.14737948994570488,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,positive,15,0.4308263134136888,0.13841802019206653,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,positive,16,0.44145786817648286,0.141217603928224,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,positive,17,0.4133500423613862,0.14275539394196526,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,positive,18,0.45061168528426215,0.12458959623566507,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,positive,19,0.42311065858189295,0.1330656143233625,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,positive,20,0.37828309461795373,0.13927333958254826,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,positive,21,0.3345910865320317,0.14150226985022193,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,positive,22,0.3056187706549167,0.11481636031584364,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,positive,23,0.30113531742342514,0.12456402913084344,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,positive,24,0.30051414554388844,0.1273661209559448,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,positive,25,0.3327230847265735,0.12175134078526435,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,positive,26,0.3137653923734966,0.1194866421616198,100
Qwen2.5-1.5B-Instruct,ideology,ideology__urban_development__environmental_preservation,posneg,positive,27,0.17335668300534446,0.12317653574961947,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,negative,0,0.1596071671738366,0.30432415475829844,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,negative,1,0.18994107724714893,0.30224375216419946,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,negative,2,0.20171393163265666,0.2797332270141395,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,negative,3,0.2040397739356883,0.2462109539418936,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,negative,4,0.2113691162457803,0.24463754341406527,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,negative,5,0.2451006612398237,0.26630374746084934,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,negative,6,0.2897063754847115,0.2553741740458113,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,negative,7,0.31043650285194646,0.2612902251665212,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,negative,8,0.31728503606836395,0.25742320649263356,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,negative,9,0.3403232578363468,0.265466113061892,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,negative,10,0.37819841430074874,0.2142509345489902,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,negative,11,0.4009566602518866,0.19142197942425762,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,negative,12,0.413380005933632,0.17460786407768122,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,negative,13,0.511081334468233,0.13942441926203278,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,negative,14,0.5277687131070978,0.13973716733713612,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,negative,15,0.5481214170402536,0.13098159673897639,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,negative,16,0.5471956620375602,0.13550271069300848,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,negative,17,0.5470894997580957,0.1348882756768819,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,negative,18,0.5731052483971122,0.11896035763035104,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,negative,19,0.5496914620083474,0.13513596204588876,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,negative,20,0.5367426469691536,0.1390494478688114,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,negative,21,0.5127286592224531,0.1483270370811698,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,negative,22,0.5005897707127928,0.12658464748833514,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,negative,23,0.48791567186423407,0.13598403951073706,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,negative,24,0.475498788028733,0.14050939280587452,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,negative,25,0.47023625432307137,0.1367821019279986,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,negative,26,0.4375852735439608,0.1462619630759156,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,negative,27,0.2853212030013435,0.15099895664741975,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,positive,0,0.17739242671892225,0.28614864659993033,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,positive,1,0.1618198205426973,0.2892376576490434,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,positive,2,0.17818932798960013,0.259214629464579,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,positive,3,0.14959663454223307,0.2175846355715551,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,positive,4,0.15592727405298734,0.22197168518665872,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,positive,5,0.2208363647848071,0.24517709582111746,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,positive,6,0.2524931002052748,0.23905782541049428,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,positive,7,0.27871138263449463,0.25519183145873064,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,positive,8,0.2878930876422701,0.2516953556532716,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,positive,9,0.30367244058850834,0.2585948597754506,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,positive,10,0.3439213697609433,0.2094161206588115,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,positive,11,0.3599558337794839,0.18838307043045108,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,positive,12,0.3811820256249231,0.17315998960025678,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,positive,13,0.4603117592342481,0.13544325392767811,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,positive,14,0.44228575488738486,0.13692146202104674,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,positive,15,0.4670500025378466,0.12939488020034212,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,positive,16,0.4823761649159647,0.13317557542234454,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,positive,17,0.47145776739194134,0.1279662653614542,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,positive,18,0.5116463060206163,0.11317497763806897,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,positive,19,0.4968852844504199,0.12028093722548076,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,positive,20,0.47326051309900985,0.12203393984558787,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,positive,21,0.43588171952312194,0.12532825902798736,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,positive,22,0.4034362391803751,0.10566865807247619,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,positive,23,0.38746879014707747,0.11274202087561708,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,positive,24,0.3843128060574463,0.11184023491150262,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,positive,25,0.38753927573647845,0.10809810042467731,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,positive,26,0.3565927420192697,0.10834267169800062,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,negpos,positive,27,0.21664496089513285,0.10921186841129886,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,negative,0,0.16067253498221246,0.29839768081686824,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,negative,1,0.19405076627923762,0.29558695840224697,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,negative,2,0.20243348365330988,0.2750436931554402,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,negative,3,0.2075282610681208,0.2455150354483168,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,negative,4,0.21558589512198678,0.2437158753876542,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,negative,5,0.2513194345775407,0.265166489291154,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,negative,6,0.2954100563799811,0.2553044400587293,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,negative,7,0.32077262339373525,0.25794500644238905,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,negative,8,0.3262022712451313,0.2545333390986748,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,negative,9,0.34979132989966694,0.26442776265549944,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,negative,10,0.38713092508063207,0.21173312468166497,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,negative,11,0.40768510923834084,0.18973043578879625,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,negative,12,0.4196226961663173,0.1733398791820287,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,negative,13,0.5219662956366551,0.13748529311779373,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,negative,14,0.53605596897146,0.14158094265374763,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,negative,15,0.5525240029180601,0.13515913210351646,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,negative,16,0.552368553415792,0.13968325080771327,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,negative,17,0.5523132563020419,0.13984415773013398,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,negative,18,0.5765257248479452,0.12250800262996746,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,negative,19,0.5529968372522407,0.13724825067660407,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,negative,20,0.5425668808611794,0.1411435896425273,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,negative,21,0.5186305493412103,0.15109949852487478,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,negative,22,0.5096513903326368,0.1292329524486254,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,negative,23,0.4926410475019386,0.13911710329094273,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,negative,24,0.4773232309790415,0.14285248754499602,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,negative,25,0.47464367058638496,0.1380159966547024,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,negative,26,0.43674254969426896,0.14535187866354,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,negative,27,0.2727339699179034,0.1503844511337403,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,positive,0,0.17942606136289346,0.28191434446290525,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,positive,1,0.16485153104581216,0.28448094111729827,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,positive,2,0.18234719620822967,0.25512772333263006,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,positive,3,0.15842352382064584,0.21630392768905984,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,positive,4,0.16452058828460941,0.22116699627794567,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,positive,5,0.22833213026485916,0.2432562506711756,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,positive,6,0.25802106651713413,0.23667640012162422,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,positive,7,0.28564230556836956,0.2510534086709395,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,positive,8,0.29512356283957053,0.24879238910760676,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,positive,9,0.3104705493600899,0.25916032725500815,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,positive,10,0.3510467045603148,0.20848916002444998,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,positive,11,0.3672013949262823,0.18890299208264774,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,positive,12,0.3867100898691589,0.17295081981084465,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,positive,13,0.45682561026827,0.1350518003033682,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,positive,14,0.43634060576708544,0.13773735925386774,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,positive,15,0.45287910852817825,0.131039519819742,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,positive,16,0.46767645867493207,0.13696236801741288,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,positive,17,0.45664399236762476,0.1316321437864867,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,positive,18,0.4943814128646969,0.11636181304542641,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,positive,19,0.48380523541917503,0.12141736582272351,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,positive,20,0.4643396988324766,0.1245533639672196,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,positive,21,0.4337875710821747,0.12723414263461927,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,positive,22,0.4093042018778303,0.1059661777105238,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,positive,23,0.392503952621214,0.11287475266219378,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,positive,24,0.3919524177535195,0.11251432733041576,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,positive,25,0.4019827202131529,0.10880150638429789,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,positive,26,0.3848097723169722,0.110704642324449,100
Qwen2.5-1.5B-Instruct,ideology,ideology__welfare_expansion__fiscal_restraint,posneg,positive,27,0.23556413566481507,0.11174922971092412,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,negative,0,0.0016561167135856563,0.3699185714148834,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,negative,1,0.09641141587622448,0.3491029727840913,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,negative,2,0.0964878026973278,0.3274855640866959,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,negative,3,0.20138445164101612,0.24415303414055403,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,negative,4,0.20290532610631296,0.24713119808410228,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,negative,5,0.21818422411800903,0.2572385644095761,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,negative,6,0.2789300613045163,0.23252193983427638,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,negative,7,0.33809675964687613,0.219641019630431,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,negative,8,0.3573524588357771,0.21700824436221072,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,negative,9,0.38370990480363965,0.22269177011217142,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,negative,10,0.44030044463750234,0.18243127930000635,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,negative,11,0.5510045171670199,0.14676378861297265,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,negative,12,0.5569678132587992,0.13768457189598343,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,negative,13,0.6252591165207544,0.10523572398748011,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,negative,14,0.6022928291120138,0.10871033848252049,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,negative,15,0.6014143470121949,0.10989003688388856,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,negative,16,0.6038364726838136,0.11020376476636772,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,negative,17,0.5923097480873034,0.1173963888874625,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,negative,18,0.5972519021591177,0.100365544302436,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,negative,19,0.5511594682833015,0.11291883338582007,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,negative,20,0.5459314440687658,0.11829209803670013,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,negative,21,0.5278664337620345,0.1257868661904471,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,negative,22,0.44334169233894094,0.09245920001234224,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,negative,23,0.4443676903924365,0.09677538649235919,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,negative,24,0.41919732796133774,0.10681925841242997,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,negative,25,0.4165719243689251,0.10489292067676355,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,negative,26,0.4388841007840125,0.11218445625394674,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,negative,27,0.29707290940203424,0.14129101976966446,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,positive,0,-0.022276699479392433,0.35444154109493187,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,positive,1,0.07640187117957618,0.3198120507578132,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,positive,2,0.07201573565205621,0.29499705481716765,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,positive,3,0.11861509325602905,0.22730391928401306,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,positive,4,0.11116473677561861,0.2369308658676565,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,positive,5,0.1485861964652117,0.24911454658313578,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,positive,6,0.2020971960062911,0.23308351196457952,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,positive,7,0.2413281470060871,0.2272747273945247,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,positive,8,0.25555035389559294,0.23496814238633051,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,positive,9,0.2976941272910527,0.23452938367944154,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,positive,10,0.36083096892005345,0.1885632749577751,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,positive,11,0.48432710191619277,0.14537458820094337,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,positive,12,0.49555463696937807,0.13251746732582712,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,positive,13,0.5724051831474825,0.10170675152220277,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,positive,14,0.5648041244572302,0.1004112841697398,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,positive,15,0.5611467340632609,0.10010444457409265,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,positive,16,0.5573766004842978,0.1027611758100707,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,positive,17,0.5418731814385204,0.11394108805287731,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,positive,18,0.5132213425690876,0.10018101173108739,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,positive,19,0.4544496208458609,0.1117285185746504,100
Qwen2.5-1.5B-Instruct,linguistic_style,linguistic_style__abstract_wording__concrete_wording,negpos,positive,20,0.4306242801826529,0.11970919194494016,100
