model,category,concat_variant,reference_variant,layer,mean_cos,std_across_pairs,n_pairs,n_rows_total,sem_across_pairs
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,11,0.6822685722378848,0.019421101721015577,50,5000,0.0027465585450087687
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,12,0.6260548802141204,0.020313298499444694,50,5000,0.0028727342234447727
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,13,0.6185855107060602,0.024052658983817102,50,5000,0.0034015596546049212
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,14,0.6326018789876083,0.025437905735263198,50,5000,0.0035974631289177553
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,15,0.6087789236451051,0.030605905006767232,50,5000,0.004328328594927283
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,16,0.5947207874263979,0.03135975684739662,50,5000,0.004434939344631083
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,17,0.6041214894959738,0.03143458715336686,50,5000,0.0044455219479890475
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,18,0.5808115990893481,0.03509454641627322,50,5000,0.004963118350722569
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,19,0.5604500336405713,0.03779051429967095,50,5000,0.0053443857851649046
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,20,0.5535699014115536,0.038309271505924836,50,5000,0.0054177491328312065
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,21,0.5445347466651055,0.03851105221115311,50,5000,0.00544628523382711
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,22,0.544302730433431,0.037109532327341155,50,5000,0.005248080391064867
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,23,0.5286416250960297,0.038331159562641895,50,5000,0.005420844571497532
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,24,0.558731325936528,0.03545632974548381,50,5000,0.005014282239803579
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,25,0.6182822567888253,0.032379239480557584,50,5000,0.0045791159612730906
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,26,0.737194274442816,0.025097705690362213,50,5000,0.0035493515771758645
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,27,0.8035658330726488,0.019157054299980644,50,5000,0.0027092166006150446
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,0,0.9976485630924387,0.00017825171072849145,50,5000,2.5208598682843832e-05
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,1,0.9967726617268337,0.0001656013006995313,50,5000,2.341956053959023e-05
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,2,0.9947012030635762,0.00017442695647833635,50,5000,2.4667696749512486e-05
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,3,0.974716324376565,0.0011192376789010729,50,5000,0.00015828411050208805
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,4,0.9237315423076871,0.0036060542419318106,50,5000,0.0005099730815592996
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,5,0.8814243083252015,0.006854421878829212,50,5000,0.0009693616383267143
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,6,0.8321500723895351,0.012539068468495077,50,5000,0.001773292068767057
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,7,0.7875157085353358,0.01864490867595382,50,5000,0.0026367882718741674
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,8,0.7331273740614325,0.024268124271700012,50,5000,0.0034320310478393847
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,9,0.7168326289834339,0.027343620314858038,50,5000,0.0038669718693652715
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,10,0.6842932870668996,0.03190742910141383,50,5000,0.004512391897567742
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,11,0.6838538820389755,0.026020530053714803,50,5000,0.0036798586502100193
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,12,0.615990875812568,0.028071369668570035,50,5000,0.003969891169968048
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,13,0.5909958635210177,0.039157656451333844,50,5000,0.005537728882422264
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,14,0.598298223329944,0.03604226004092111,50,5000,0.00509714529684485
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,15,0.564546175184065,0.035136373852846924,50,5000,0.0049690336435307516
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,16,0.5496001356812669,0.03591044241435273,50,5000,0.0050785034693195666
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,17,0.5683413458945258,0.036682762852673745,50,5000,0.005187726073156717
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,18,0.5435083246352201,0.03561451193776305,50,5000,0.0050366525799683
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,19,0.5204883916960994,0.035516315292180044,50,5000,0.005022765477171997
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,20,0.5116661454728437,0.0365175297711401,50,5000,0.00516435858667096
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,21,0.5026706596160708,0.037746008330460296,50,5000,0.0053380916906384775
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,22,0.5045089741715626,0.037004189543557366,50,5000,0.005233182671712349
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,23,0.4883861433749328,0.037951993106909956,50,5000,0.005367222337088228
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,24,0.5239919609846804,0.03515608829173245,50,5000,0.004971821686215401
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,25,0.5875278173947215,0.03400262112383012,50,5000,0.004808696794955444
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,26,0.7168570888871802,0.026844707357522927,50,5000,0.0037964149222945733
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,27,0.7891387595540447,0.021327635301479297,50,5000,0.0030161831096699216
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,0,0.9984095009457356,0.00022493021156524276,50,5000,3.180993557830159e-05
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,1,0.9975681901861542,0.00020234298656678052,50,5000,2.86156195853818e-05
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,2,0.9956412763622984,0.00018990884887030017,50,5000,2.685716696870409e-05
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,3,0.9802877290393559,0.0007886093710615744,50,5000,0.0001115262067969795
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,4,0.9319920917730258,0.0023368041456428247,50,5000,0.0003304740115377756
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,5,0.8942035404125858,0.004295207273522748,50,5000,0.0006074340379419434
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,6,0.8423039801440606,0.009518693073283228,50,5000,0.001346146484030398
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,7,0.7911035353453283,0.013922010266133782,50,5000,0.0019688695733863855
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,8,0.7359835551224814,0.017891104554957203,50,5000,0.002530184270745553
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,9,0.7066060357013737,0.021112514636302593,50,5000,0.0029857604534459597
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,10,0.6698426281482257,0.025519238477778816,50,5000,0.0036089653156708137
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,11,0.6779823336897008,0.021163116846409948,50,5000,0.002992916686627947
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,12,0.6168615139926374,0.020059384586736968,50,5000,0.002836825373542124
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,13,0.5959935909298355,0.02787989106441938,50,5000,0.003942812006078635
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,14,0.6092704982144461,0.02840806516617672,50,5000,0.004017507103878581
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,15,0.5756295493109966,0.03275666338485845,50,5000,0.0046324917616956994
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,16,0.564281160028716,0.0355833439698,50,5000,0.005032244763667804
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,17,0.5757912997545425,0.03696468613268509,50,5000,0.005227596045770793
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,18,0.5499796099383307,0.038376098406971565,50,5000,0.005427199883810371
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,19,0.5278659723199932,0.04177035891037964,50,5000,0.005907220807625074
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,20,0.5185643077064223,0.041821985019539085,50,5000,0.005914521841999658
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,21,0.5058720458084051,0.04023671471510035,50,5000,0.0056903307655431995
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,22,0.5038917546759489,0.038816943336673404,50,5000,0.005489544771659147
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,23,0.4890915753669906,0.039625719249613514,50,5000,0.0056039229581592055
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,24,0.5213058047034843,0.03785542197313974,50,5000,0.005353565116377069
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,25,0.5874683642598301,0.03286268479594288,50,5000,0.004647485453441453
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,26,0.7175063591783593,0.025323638595305883,50,5000,0.003581303315011633
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,27,0.7885825179084626,0.020702684726590224,50,5000,0.0029278017517878224
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,0,0.9976284659572328,0.00019362897549531468,50,5000,2.738327232138817e-05
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,1,0.9967569381250639,0.00017545510033308392,50,5000,2.481309824785794e-05
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,2,0.9947513359022796,0.00016257135045938628,50,5000,2.2991060867297358e-05
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,3,0.9750580476813607,0.0011377578181986237,50,5000,0.00016090325371925158
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,4,0.9243620636778863,0.0033993941519572866,50,5000,0.00048074693135497805
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,5,0.8817517038606871,0.0062155517631138114,50,5000,0.0008790117601027554
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,6,0.831779308569156,0.012088498416828434,50,5000,0.0017095718409804459
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,7,0.7869239597222062,0.0181619014623906,50,5000,0.002568480736659653
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,8,0.7324649787291996,0.024508583107302154,50,5000,0.0034660370624894836
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,9,0.7158490801147036,0.02820095656873958,50,5000,0.003988217525140614
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,10,0.6840878717961378,0.03285439572946728,50,5000,0.0046463132024185325
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,11,0.6852027727072535,0.02691492790266301,50,5000,0.0038063456070240066
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,12,0.6276902930240442,0.025557772129864847,50,5000,0.003614414797009597
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,13,0.618018031897564,0.02964735361067809,50,5000,0.00419276895646919
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,14,0.6220711266738536,0.029337852427397983,50,5000,0.004148998879372665
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,15,0.5998349882850096,0.03232543228353799,50,5000,0.004571506474495252
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,16,0.5846562843524822,0.03157652075512703,50,5000,0.004465594390445617
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,17,0.6012587419194514,0.03041270401597877,50,5000,0.004301005848783587
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,18,0.5803565248197804,0.032388793265220824,50,5000,0.004580467070457365
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,19,0.5599095495925733,0.032420951407163286,50,5000,0.00458501491850494
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,20,0.5531578160421201,0.0329099191137852,50,5000,0.004654165394731658
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,21,0.549361005307138,0.035264865622104895,50,5000,0.004987205123804545
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,22,0.5524421876499944,0.035896662187626924,50,5000,0.0050765546509667445
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,23,0.5379997148622757,0.03601755980890589,50,5000,0.005093652156533881
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,24,0.5702028523710707,0.03301749246494091,50,5000,0.0046693785639470905
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,25,0.625979073913896,0.03135750613368441,50,5000,0.0044346210456454
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,26,0.7409181623498569,0.025121182114628448,50,5000,0.0035526716449351976
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,27,0.80524839356067,0.0196125516409036,50,5000,0.002773633652330857
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,0,0.998713974555993,0.00012110647937305468,50,5000,1.712704256206314e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,1,0.9985141171768197,0.0001390654796508676,50,5000,1.966682873801766e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,2,0.9984090668047947,0.00012127517355387419,50,5000,1.7150899521903978e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,3,0.9978311355696735,9.809924553420908e-05,50,5000,1.3873328349304674e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,4,0.9978774423741976,9.687625432800812e-05,50,5000,1.3700371274257433e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,5,0.9980065204038903,0.0001288562647525882,50,5000,1.8223027720984845e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,6,0.9982028468582722,9.629997481892336e-05,50,5000,1.3618873044510894e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,7,0.997973437122632,0.00011453224996074564,50,5000,1.6197306122359186e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,8,0.9980691180128897,0.00010566371022094512,50,5000,1.494310520451212e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,9,0.9978643704994997,0.00012393497583690257,50,5000,1.7527052368092945e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,10,0.9981385222081711,9.495766147361215e-05,50,5000,1.3429041270721544e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,11,0.9981299377251521,6.82485705650725e-05,50,5000,9.651805410570273e-06
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,12,0.9982736700072992,5.2741295230098535e-05,50,5000,7.458745501152878e-06
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,13,0.9979594939655224,6.91662585246883e-05,50,5000,9.78158608642179e-06
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,14,0.9979648232001065,6.34953300166226e-05,50,5000,8.979595685686316e-06
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,15,0.9979294643909359,6.676696876900701e-05,50,5000,9.442275275167058e-06
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,16,0.9981675168891034,6.389515386196554e-05,50,5000,9.036139316150731e-06
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,17,0.9984042705346181,5.9384210946148874e-05,50,5000,8.398195651086854e-06
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,18,0.9984827404011919,6.558880649167615e-05,50,5000,9.27565796803929e-06
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,19,0.9988223432814958,5.905816475390538e-05,50,5000,8.352085756383769e-06
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,20,0.9988486943128728,6.667198939554455e-05,50,5000,9.428843163357427e-06
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,21,0.9990527152462474,6.370451500177347e-05,50,5000,9.009178909990833e-06
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,22,0.999008674761847,6.71620671807007e-05,50,5000,9.498150628395988e-06
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,23,0.9991584038502959,5.8381196841796425e-05,50,5000,8.25634803612418e-06
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,24,0.9992513602463745,4.771372810278867e-05,50,5000,6.747740139434601e-06
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,25,0.9992087476852584,5.2665961171752295e-05,50,5000,7.448091656450691e-06
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,26,0.9991204760079272,5.42100159720362e-05,50,5000,7.66645398041157e-06
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,27,0.9957584998823019,0.00020757556585864135,50,5000,2.9355618045456016e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,0,0.9985854015522301,7.959598878253447e-05,50,5000,1.1256572684675698e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,1,0.9983191759386293,0.0001033731338306004,50,5000,1.461916878482441e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,2,0.9981778125977252,9.576306122669563e-05,50,5000,1.3542941996115804e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,3,0.9974603884480097,9.379075306248801e-05,50,5000,1.3264015500615645e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,4,0.9974989502125342,8.293929657194407e-05,50,5000,1.1729387806572764e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,5,0.9977106110314007,9.864104186665022e-05,50,5000,1.3949949921442902e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,6,0.9979277378736391,7.996659325276369e-05,50,5000,1.1308984071483124e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,7,0.9976961629301887,0.00010006527935592663,50,5000,1.4151367518780392e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,8,0.997811507590582,0.00011014920797788817,50,5000,1.5577450380698417e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,9,0.9976289292209765,0.00014333318983968726,50,5000,2.0270374100948323e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,10,0.997997675780192,9.766012576138576e-05,50,5000,1.3811227435481381e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,11,0.9980529755552194,9.11758987859723e-05,50,5000,1.2894219262467865e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,12,0.9982563278242889,6.755828971702463e-05,50,5000,9.554184956854703e-06
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,13,0.9979493377128086,9.017213804759864e-05,50,5000,1.2752266057509297e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,14,0.9979693707857735,8.675742107303738e-05,50,5000,1.2269352151800281e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,15,0.9978978731167392,0.00011572564644622505,50,5000,1.6366077871864524e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,16,0.9981745459928358,9.964854339616153e-05,50,5000,1.4092432154157555e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,17,0.9983806976480983,9.59649513598393e-05,50,5000,1.3571493572555913e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,18,0.9984447404101441,8.388147462786032e-05,50,5000,1.1862631905057473e-05
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,19,0.9988066481304968,6.44721199239844e-05,50,5000,9.117734639144337e-06
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,20,0.9988404120192113,6.283094738507952e-05,50,5000,8.885637792872981e-06
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,21,0.999045925021695,5.0183640737079303e-05,50,5000,7.097038533963649e-06
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,22,0.9989308750609617,6.303343989696166e-05,50,5000,8.914274558531253e-06
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,23,0.9990979724024543,5.369770821708407e-05,50,5000,7.594002722895348e-06
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,24,0.9991920307533176,4.3925694147641104e-05,50,5000,6.2120312400246535e-06
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,25,0.999143419332085,4.463073261743468e-05,50,5000,6.311738736622339e-06
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,26,0.9990338850712973,5.0215819492869756e-05,50,5000,7.101589297249564e-06
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,27,0.9955299843022318,0.00019594604159480704,50,5000,2.7710954951669872e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,0,0.998714772417416,0.00011708095511769393,50,5000,1.6557747462303838e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,1,0.9985142626250854,0.0001356264783772812,50,5000,1.9180480513805238e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,2,0.9984046030014194,0.00011871050504245658,50,5000,1.6788200622720177e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,3,0.9978222654834512,9.773476504511372e-05,50,5000,1.3821783024214772e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,4,0.9978686992042312,9.621684486301859e-05,50,5000,1.3607116693402895e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,5,0.9979966160468703,0.00012796464642461528,50,5000,1.809693384779687e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,6,0.9981937396416718,9.667664806324958e-05,50,5000,1.3672142685581817e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,7,0.9979607288456525,0.00011445862344056838,50,5000,1.6186893760020685e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,8,0.998059740232443,0.00010721607675823297,50,5000,1.5162642985592785e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,9,0.9978553824986639,0.00012362645907697606,50,5000,1.7483421509482197e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,10,0.9981295028014544,9.66951058369502e-05,50,5000,1.367475300897168e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,11,0.9981189918923138,7.311661361263874e-05,50,5000,1.0340250660578696e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,12,0.9982646813331787,5.9163021058543665e-05,50,5000,8.366914677195748e-06
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,13,0.9979490251201181,7.812113566257315e-05,50,5000,1.1047996956199942e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,14,0.9979510717289379,7.535939063987294e-05,50,5000,1.0657427229508039e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,15,0.9979109969748192,8.140284918196176e-05,50,5000,1.1512101332894193e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,16,0.9981525169453647,7.615879139818216e-05,50,5000,1.0770479568925262e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,17,0.9983896197307118,7.124783518546102e-05,50,5000,1.0075965480900197e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,18,0.9984718383816843,7.5515017410989e-05,50,5000,1.0679436178546105e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,19,0.9988138105601196,6.701983974410652e-05,50,5000,9.478036631418681e-06
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,20,0.9988412733653464,7.434888945585848e-05,50,5000,1.0514520781585305e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,21,0.9990464391259398,7.096858293428114e-05,50,5000,1.0036473248806017e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,22,0.9989806973710225,7.277867255126827e-05,50,5000,1.029245857735141e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,23,0.9991362992369648,6.455024231063821e-05,50,5000,9.128782813017414e-06
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,24,0.9992307481636645,5.24992648958531e-05,50,5000,7.424517243033319e-06
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,25,0.9991890084585338,5.71371346789922e-05,50,5000,8.080411077816886e-06
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,26,0.9990893150392062,5.965109118967857e-05,50,5000,8.435938217079768e-06
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,27,0.9956467822218857,0.00021480135307724358,50,5000,3.037749867379296e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,0,0.9985817493708687,7.800564854912059e-05,50,5000,1.1031664611987547e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,1,0.9983177650434341,0.00010418694643736473,50,5000,1.4734259267396042e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,2,0.9981788981794231,9.909552842149327e-05,50,5000,1.401422402642043e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,3,0.99746891720785,9.246736290314832e-05,50,5000,1.3076859869450716e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,4,0.9975086139352202,8.135690943796343e-05,50,5000,1.1505604471992753e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,5,0.9977196015776536,9.933946473589832e-05,50,5000,1.404872183083912e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,6,0.9979355109456262,8.203645386083583e-05,50,5000,1.1601706565898869e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,7,0.9977085962939931,0.00010250038633074635,50,5000,1.4495743649742328e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,8,0.9978273191334798,0.00010995665617336489,50,5000,1.555021944335679e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,9,0.9976491163743205,0.00014390300180298714,50,5000,2.0350957681598435e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,10,0.9980151250880559,9.72481816628805e-05,50,5000,1.3752969742376813e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,11,0.9980664174748715,9.124390279636376e-05,50,5000,1.2903836481847e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,12,0.9982666909910257,6.825915510983136e-05,50,5000,9.653302291245227e-06
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,13,0.9979581843307268,8.616445086548317e-05,50,5000,1.2185493500839646e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,14,0.9979717961416056,8.503054200437614e-05,50,5000,1.2025134571852387e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,15,0.997893284444862,0.00011751005878804144,50,5000,1.661843188533079e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,16,0.9981666469565237,0.00011149463233817385,50,5000,1.5767722118444732e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,17,0.9983725962396445,0.00010510011156613465,50,5000,1.48634003183753e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,18,0.9984369576751045,9.711999623954223e-05,50,5000,1.373484158595846e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,19,0.9988012470395471,7.394888579333463e-05,50,5000,1.0457951721131291e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,20,0.9988367689065468,7.123953186856205e-05,50,5000,1.0074791214563077e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,21,0.999047495886278,5.498529342111741e-05,50,5000,7.776094768720835e-06
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,22,0.9989392389656169,7.590014250380146e-05,50,5000,1.0733901091492662e-05
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,23,0.9991055509499155,6.384695761902563e-05,50,5000,9.029323338108627e-06
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,24,0.9992030789012216,5.175339171270023e-05,50,5000,7.319034845890801e-06
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,25,0.9991560001648306,5.148643614974601e-05,50,5000,7.28128162812272e-06
