model,category,concat_variant,reference_variant,layer,mean_cos,std_across_pairs,n_pairs,n_rows_total,sem_across_pairs
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,14,0.23727936623563015,0.04415882647020353,50,5000,0.006245001129264185
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,15,0.24491161120376298,0.05182919225907987,50,5000,0.007329754661963338
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,16,0.2313611387412428,0.05007711816000709,50,5000,0.007081973966644203
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,17,0.2183640314951739,0.049947440739202334,50,5000,0.007063634809920638
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,18,0.21394503072931767,0.0547410652219718,50,5000,0.007741555685566268
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,19,0.2153938095312605,0.06161555983342707,50,5000,0.008713756036964348
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,20,0.21564250290757234,0.06259520004685101,50,5000,0.008852298084571369
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,21,0.21169707886391465,0.06137656851109228,50,5000,0.008679957560030814
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,22,0.20900596866091445,0.060960174471929564,50,5000,0.008621070550283291
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,23,0.20712812830586824,0.06107450970092821,50,5000,0.008637239993433984
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,24,0.19581979461646284,0.0582461863767756,50,5000,0.008237254673054705
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,25,0.19453515787625572,0.05896474149828152,50,5000,0.008338873712869338
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,26,0.1920063213240494,0.05807862286127568,50,5000,0.008213557613436815
Llama-3.2-3B-Instruct,semantic_framing,negpos,negative,27,0.1866089806571071,0.0555491494234356,50,5000,0.007855836049291222
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,0,0.42582008255966236,0.13322303839094762,50,5000,0.018840582771302964
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,1,0.3922566301145178,0.10615119153779037,50,5000,0.015012045473480727
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,2,0.3971427876707389,0.07427044588196324,50,5000,0.010503427184976941
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,3,0.2523054007444253,0.041040837683623016,50,5000,0.005804050926333247
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,4,0.13802482447939257,0.0357432180604678,50,5000,0.005054854374397251
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,5,0.1220312276118954,0.04562072683748471,50,5000,0.006451745061888911
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,6,0.1096813645383819,0.05260407612397358,50,5000,0.007439339789063015
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,7,0.14915817171538223,0.05772023028973347,50,5000,0.008162873249903939
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,8,0.14849678413984574,0.061220423627135444,50,5000,0.00865787533877212
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,9,0.17403989930822622,0.06257063118416586,50,5000,0.008848823522689227
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,10,0.16923926012783638,0.06255511644117163,50,5000,0.008846629406693311
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,11,0.16011916533266785,0.0587851975582824,50,5000,0.008313482365370472
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,12,0.1476349998905072,0.0510357955530626,50,5000,0.007217551423764162
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,13,0.15923038165656378,0.05911825545348173,50,5000,0.008360583864615105
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,14,0.15776787372791243,0.05595616016567176,50,5000,0.007913396060461413
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,15,0.15636884488018185,0.05547551784831054,50,5000,0.007845422972075147
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,16,0.14238505329450962,0.05216704976783798,50,5000,0.007377534929066869
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,17,0.1373598757896471,0.04999962600657952,50,5000,0.007071014921208727
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,18,0.13631770584755742,0.0481480978633689,50,5000,0.006809169300084334
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,19,0.1415102855587116,0.049976319784029055,50,5000,0.007067718923606871
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,20,0.1393687102472266,0.048284891097850634,50,5000,0.006828514784828829
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,21,0.13758224683327627,0.04784382436984644,50,5000,0.006766138529963323
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,22,0.132979135514221,0.04591279313122973,50,5000,0.006493049473261536
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,23,0.13259434109200394,0.046384415513651744,50,5000,0.006559746950215529
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,24,0.12216468747484825,0.04240148105919667,50,5000,0.0059964749578621844
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,25,0.12228185019977389,0.043983736994826224,50,5000,0.006220239738193448
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,26,0.12279552836048233,0.04490385961103909,50,5000,0.006350364726482894
Llama-3.2-3B-Instruct,semantic_framing,negpos,positive,27,0.12134481634432218,0.04442213930800553,50,5000,0.006282239187900839
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,0,0.47370524968743793,0.08795371153851335,50,5000,0.012438533171881655
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,1,0.42436207598672304,0.0744730857080107,50,5000,0.010532084784004263
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,2,0.431105082937524,0.05362922905036366,50,5000,0.007584318306263747
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,3,0.3479748734184554,0.027751080804708807,50,5000,0.003924595484453086
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,4,0.21503040748813926,0.02262343341840708,50,5000,0.0031994366367756005
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,5,0.21160524408768322,0.03087436623735765,50,5000,0.004366294746254517
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,6,0.19349583736433942,0.03757565586043431,50,5000,0.005314000213289026
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,7,0.1988379558802527,0.03921031412592001,50,5000,0.005545175802178542
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,8,0.19380940457454635,0.042703648703432816,50,5000,0.006039207915921092
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,9,0.19265574824310874,0.04571955278029052,50,5000,0.00646572116075194
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,10,0.1929042935077007,0.046801144796543195,50,5000,0.006618681370585839
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,11,0.18664396830627758,0.04809939203638901,50,5000,0.006802281255976177
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,12,0.1759425331547414,0.04196610969334154,50,5000,0.005934904148836061
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,13,0.18477842428075367,0.04597897518698145,50,5000,0.006502409029344518
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,14,0.19195614018909432,0.045764453457869544,50,5000,0.006472071075471139
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,15,0.18342177318319006,0.05201446907332561,50,5000,0.007355956760313299
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,16,0.17409796121632876,0.050590447412231815,50,5000,0.007154569685690108
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,17,0.16278764706012613,0.05227911929658031,50,5000,0.007393383953814485
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,18,0.15744770526424973,0.054139230203307416,50,5000,0.007656443360995644
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,19,0.1593976723346483,0.06036343929890495,50,5000,0.008536679452799645
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,20,0.15633884407049886,0.060770924185122116,50,5000,0.008594306518054682
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,21,0.1470809234255764,0.057405837574648934,50,5000,0.008118411405745554
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,22,0.1418678332781999,0.05604886997955578,50,5000,0.0079265072080774
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,23,0.1418630888699009,0.056846980461705165,50,5000,0.00803937707489018
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,24,0.12947374816845492,0.052770596940573046,50,5000,0.007462889388788255
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,25,0.1298393174625708,0.052412942756063,50,5000,0.007412309448950896
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,26,0.13116774962188116,0.05225419961984707,50,5000,0.007389859779333876
Llama-3.2-3B-Instruct,semantic_framing,posneg,negative,27,0.12900998689309126,0.049487331534225874,50,5000,0.006998565542135598
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,0,0.421402268294882,0.1326369941974473,50,5000,0.018757703606643146
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,1,0.38991597534349764,0.10491000633264452,50,5000,0.014836515378427317
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,2,0.4037000640993844,0.07137059706984818,50,5000,0.010093326633084477
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,3,0.26498361103264984,0.04385329816095129,50,5000,0.006201792901400842
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,4,0.14582366945138786,0.03370138341547976,50,5000,0.004766095349690718
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,5,0.12643338549564395,0.04507508342569563,50,5000,0.0063745794305717475
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,6,0.11162570934789283,0.053317437204706414,50,5000,0.007540224280587165
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,7,0.15068709807524466,0.05793249031447121,50,5000,0.008192891350477315
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,8,0.1488259763457482,0.06266425583311848,50,5000,0.008862064047521349
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,9,0.17370275475772678,0.06403536401220895,50,5000,0.009055968025756391
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,10,0.17097589187438803,0.06402577296854833,50,5000,0.009054611647354174
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,11,0.16346862611309138,0.05925798680051039,50,5000,0.008380344861220764
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,12,0.1729721495797721,0.04723799614441181,50,5000,0.006680461480675515
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,13,0.21753277052448466,0.04457771435417366,50,5000,0.006304240821926618
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,14,0.213083020511906,0.04548921928420881,50,5000,0.006433147085349183
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,15,0.23014484888555778,0.05260049358379101,50,5000,0.007438833141371621
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,16,0.21243227460059774,0.04950934612520978,50,5000,0.007001678875449551
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,17,0.20680299094223006,0.0467108616498667,50,5000,0.0066059134055374774
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,18,0.2107185880607288,0.048175082824773785,50,5000,0.006812985549924224
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,19,0.21610211486793385,0.05049328305662323,50,5000,0.007140828570742017
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,20,0.21639115968651151,0.05020376914197449,50,5000,0.00709988512028282
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,21,0.22266938868578706,0.05308726906423399,50,5000,0.007507673589998935
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,22,0.22161013790465792,0.05390802933905682,50,5000,0.007623746621210087
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,23,0.2198062913388172,0.0532651821386313,50,5000,0.007532834298272552
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,24,0.21071076753206172,0.05048410404289898,50,5000,0.0071395304621722135
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,25,0.20743339552518347,0.04934771649659544,50,5000,0.006978820994162778
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,26,0.20186911978579095,0.05062299520405532,50,5000,0.007159172638552318
Llama-3.2-3B-Instruct,semantic_framing,posneg,positive,27,0.19715158905140132,0.049203688455124295,50,5000,0.006958452353201725
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,0,0.19311921027026596,0.09333426492184288,50,5000,0.013199458328659363
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,1,0.2134459147715166,0.09189164925734455,50,5000,0.01299544166485682
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,2,0.22968519414956268,0.08784962697392629,50,5000,0.012423813391594382
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,3,0.22842599525078966,0.061748071085473095,50,5000,0.008732495957945402
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,4,0.23621048836265524,0.06089022304022215,50,5000,0.008611177923940488
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,5,0.27827865175232586,0.08239999840108231,50,5000,0.011653119527833194
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,6,0.31917438504600587,0.08299748297743033,50,5000,0.011737616606951206
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,7,0.3404457732099141,0.08647096213610206,50,5000,0.01222884074043259
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,8,0.3428427369703574,0.0847895343463834,50,5000,0.011991050941995476
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,9,0.3544839066297614,0.07975459786513302,50,5000,0.01127900339624834
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,10,0.3812925610133565,0.06774702280546453,50,5000,0.009580875846188731
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,11,0.40231830838085164,0.05428401745663606,50,5000,0.007676919370727256
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,12,0.41344033984405437,0.0480611923784741,50,5000,0.006796879008546051
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,13,0.49382528333386005,0.03808418017836406,50,5000,0.005385916412010305
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,14,0.5010883659614479,0.037105112120199395,50,5000,0.005247455279376029
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,15,0.5208641692201497,0.03522459903396066,50,5000,0.004981510568298139
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,16,0.5344437139253585,0.03733117168335638,50,5000,0.005279424929388103
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,17,0.5154552777839345,0.03716156721942368,50,5000,0.005255439236074839
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,18,0.528029647787142,0.03487049712867897,50,5000,0.0049314329966069865
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,19,0.5006237714234898,0.04180057779962609,50,5000,0.005911494403926292
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,20,0.4755441752078117,0.04629417787942931,50,5000,0.006546985421600146
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,21,0.45222811700640086,0.05387997866377819,50,5000,0.00761977965666881
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,22,0.44192633330989645,0.0475250455992093,50,5000,0.006721056403880157
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,23,0.42519927322674794,0.047090573659977195,50,5000,0.006659612792986898
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,24,0.4177499163081722,0.04909589789878812,50,5000,0.006943208466535089
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,25,0.4076676519919632,0.043662670632360075,50,5000,0.0061748340977713055
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,26,0.38678506995781753,0.04522803705452636,50,5000,0.0063962103402024064
Qwen2.5-1.5B-Instruct,ideology,negpos,negative,27,0.23414530080113147,0.04903072617157588,50,5000,0.006933991792484407
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,0,0.13532571895501366,0.09212728798719219,50,5000,0.013028766013613911
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,1,0.14381038911731,0.09393617800886912,50,5000,0.013284581693763599
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,2,0.16007322540246882,0.08831418732119871,50,5000,0.012489512145959725
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,3,0.1422878270134937,0.07215884718204968,50,5000,0.010204802033006225
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,4,0.14789760379256406,0.0702060893696069,50,5000,0.009928640374767565
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,5,0.21032502591458435,0.08251694218958033,50,5000,0.011669657877006114
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,6,0.23686462415516008,0.08589217620183355,50,5000,0.01214698804863726
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,7,0.25978373017684747,0.08987846958406694,50,5000,0.012710735065112517
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,8,0.25852265934274654,0.08586823385151449,50,5000,0.01214360208898363
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,9,0.26592706810745764,0.08304813484569783,50,5000,0.01174477986285755
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,10,0.3042663229941594,0.06665644878829004,50,5000,0.009426645389602743
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,11,0.326945306739614,0.054633103726134676,50,5000,0.007726287624403573
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,12,0.3534854540899057,0.04656593756914649,50,5000,0.006585418045490579
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,13,0.45057961692598686,0.03733367817367587,50,5000,0.0052797794006484815
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,14,0.44076780213911165,0.03964115376081615,50,5000,0.005606105727666342
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,15,0.4691880876894111,0.04085165670370034,50,5000,0.0057772966955782785
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,16,0.503234006553199,0.04376970536926607,50,5000,0.006189971095429055
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,17,0.4747706188105441,0.04662789859792137,50,5000,0.006594180658213783
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,18,0.4998442508177841,0.045361041941703484,50,5000,0.006415020071733186
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,19,0.48732444891161164,0.051584079971313083,50,5000,0.00729509054979693
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,20,0.4562759807951769,0.05468799545387805,50,5000,0.00773405048698725
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,21,0.4323919262343371,0.06002326440270051,50,5000,0.008488571457620527
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,22,0.38609948998966287,0.05600528392994413,50,5000,0.007920343209828293
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,23,0.3796178314583959,0.058414509323898474,50,5000,0.008261059132522683
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,24,0.3711388699282784,0.05699329953668686,50,5000,0.008060069716917478
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,25,0.36948137652526136,0.05327603179699133,50,5000,0.007534368671672539
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,26,0.34063760414924,0.053273185755715685,50,5000,0.00753396618065543
Qwen2.5-1.5B-Instruct,ideology,negpos,positive,27,0.19038289945268796,0.055576698410856044,50,5000,0.007859732064455185
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,0,0.1952723950168034,0.09435078605596554,50,5000,0.013343216126090877
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,1,0.21512701523319153,0.09249485360690204,50,5000,0.013080747642059486
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,2,0.22938827590350092,0.08826505320596972,50,5000,0.01248256353274652
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,3,0.22625959998668738,0.0625233507450472,50,5000,0.00884213705886557
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,4,0.23386989882561596,0.06119796346667845,50,5000,0.008654698992418984
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,5,0.2755802850848508,0.08270404894172176,50,5000,0.011696118767655113
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,6,0.3165379448027778,0.08352033062663457,50,5000,0.011811558430607157
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,7,0.33750163906074127,0.08722588719663896,50,5000,0.012335603266351252
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,8,0.33987096889683216,0.08568044299457535,50,5000,0.01211704445130633
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,9,0.35169368516801086,0.08045607910278246,50,5000,0.011378207824251751
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,10,0.3786037186558497,0.0684509168768978,50,5000,0.009680421500418226
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,11,0.3995194798483243,0.055266951894306623,50,5000,0.007815927291994984
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,12,0.41038279804186834,0.04926556282307748,50,5000,0.006967202710233991
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,13,0.48985973586048054,0.03971141450092233,50,5000,0.0056160420968223955
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,14,0.49666326067911454,0.0388041399071158,50,5000,0.005487734093286622
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,15,0.514912436606054,0.0361733187086106,50,5000,0.005115679791376152
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,16,0.5285145765950204,0.03775324408447827,50,5000,0.005339114980785099
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,17,0.509384430466139,0.037775485039218494,50,5000,0.005342260326768474
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,18,0.5221103792957994,0.03658877976129998,50,5000,0.005174434856911265
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,19,0.4945552489568017,0.04267276218608219,50,5000,0.006034839902747919
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,20,0.47068173678247455,0.04730966130639621,50,5000,0.006690596465078315
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,21,0.4465019189427256,0.05552731738310118,50,5000,0.007852748532537701
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,22,0.4256153645967172,0.04635795055362247,50,5000,0.0065560042396754226
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,23,0.40964503689438964,0.04652848177464202,50,5000,0.006580120996232812
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,24,0.4015170729418269,0.04829822525776028,50,5000,0.006830400519807536
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,25,0.3915077545322104,0.04360118629296095,50,5000,0.006166138899106126
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,26,0.36370181235662713,0.0437968961339197,50,5000,0.006193816450243501
Qwen2.5-1.5B-Instruct,ideology,posneg,negative,27,0.21302142450913084,0.04637451853106197,50,5000,0.0065583473055150256
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,0,0.13464080968413533,0.0928197174430123,50,5000,0.013126690326354653
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,1,0.14412174008286216,0.09494360243238283,50,5000,0.013427053022043497
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,2,0.16199189492889965,0.09036544733552804,50,5000,0.012779604119181541
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,3,0.14590557587503755,0.0736362846049074,50,5000,0.010413743237102518
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,4,0.15175302630251192,0.07152594551257752,50,5000,0.010115296220544613
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,5,0.2141348718352112,0.08395471313910417,50,5000,0.01187298939464638
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,6,0.2403643452571048,0.08730593992906648,50,5000,0.012346924432341654
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,7,0.26483055083987034,0.09123241454819048,50,5000,0.012902211798209544
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,8,0.2640959169599782,0.08712623662369866,50,5000,0.01232151054717621
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,9,0.27205846502321596,0.0843204094164401,50,5000,0.011924706658158162
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,10,0.310667420912984,0.06831403474647749,50,5000,0.009661063443889532
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,11,0.33237184781512097,0.05691304370197393,50,5000,0.008048719827926418
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,12,0.35731452272694186,0.049301418730290994,50,5000,0.006972273501261245
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,13,0.45177365349610343,0.036923112001407084,50,5000,0.005221716575741069
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,14,0.44057236372149794,0.039395941465919744,50,5000,0.005571427472356029
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,15,0.46655479617004,0.03988761595463554,50,5000,0.005640960745377502
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,16,0.4990542248458638,0.04367433122815054,50,5000,0.006176483155042528
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,17,0.47072548036855855,0.04529909104483282,50,5000,0.006406258891877618
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,18,0.49492220269611487,0.04644448334564329,50,5000,0.0065682418244820085
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,19,0.48254800090017613,0.052009949955259385,50,5000,0.007355317660507377
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,20,0.4532444453512479,0.054101753549892696,50,5000,0.007651143361842499
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,21,0.4313266833058521,0.06085332912770409,50,5000,0.008605960336795282
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,22,0.3905111378303896,0.05689810714952946,50,5000,0.008046607480422213
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,23,0.3846614151680467,0.059350561777285635,50,5000,0.008393436939989956
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,24,0.3797615411905712,0.058421390099765415,50,5000,0.00826203222117775
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,25,0.3777926553912331,0.05581766265953317,50,5000,0.007893809555307808
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,26,0.35721150845912325,0.05757332524491535,50,5000,0.008142097739227657
Qwen2.5-1.5B-Instruct,ideology,posneg,positive,27,0.20797630894734895,0.05795614891478289,50,5000,0.00819623718182007
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,0,0.04056093976982397,0.0858450043018948,50,5000,0.012140316934571632
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,1,0.1378598663144036,0.0845517696133401,50,5000,0.01195742593098309
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,2,0.14485531120695727,0.08865626595690802,50,5000,0.012537889370561545
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,3,0.21993510642809333,0.04608929898164332,50,5000,0.006518011170010846
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,4,0.22053835876832184,0.048769048365350134,50,5000,0.006896984962230758
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,5,0.23536783997327504,0.06963356336939418,50,5000,0.00984767297133636
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,6,0.2872200068399632,0.07248794221558631,50,5000,0.010251343098979938
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,7,0.3319044907741064,0.07364170002719901,50,5000,0.010414509093467595
Qwen2.5-1.5B-Instruct,linguistic_style,negpos,negative,8,0.3477283476047182,0.07695287208918179,50,5000,0.01088277953720829
