variant,layer_index,mean_pos_projection,mean_neg_projection,mean_projection_dominance_pos_minus_neg,mean_abs_projection_gap,mean_min_projection,mean_pos_cosine,mean_neg_cosine,mean_cosine_dominance_pos_minus_neg,mean_frac_pos_projection_dominates,mean_frac_neg_projection_dominates,num_pairs
posneg,10,-3.4230966510819796,-2.1515730261161385,-1.2715236249658408,1.4592145553154547,-3.516942116256786,-0.04450229685037536,-0.02797684965509252,-0.016525447195282834,0.1332,0.8668,150
posneg,11,-3.21328408505335,-0.23032426894029276,-2.9829598161130573,2.9829598161130573,-3.21328408505335,-0.043370422107299314,-0.003122512853440962,-0.040247909253858356,0.0,1.0,150
posneg,12,0.09294728839308884,2.0643733930629278,-1.9714261046698391,2.008499764844481,0.07441045830576772,0.001229941877725535,0.027484681934503635,-0.026254740056778098,0.05193333333333333,0.9480666666666667,150
posneg,13,4.450824736066999,7.43495954999548,-2.9841348139284816,2.9841348139284816,4.450824736066999,0.061006159119952115,0.1019877445563151,-0.040981585436362974,0.0,1.0,150
posneg,14,2.3481024179636334,3.650611738668391,-1.3025093207047573,1.3598676230434543,2.319423266794285,0.03174101780550968,0.049365424462121346,-0.01762440665661166,0.0826,0.9174000000000001,150
posneg,15,1.2727472449080175,1.4109505838482055,-0.13820333894018785,0.7606339967858682,0.9615319159851775,0.01738676814231714,0.019283403747524172,-0.0018966356052070317,0.42260000000000003,0.5774,150
posneg,16,1.4345633594236438,0.9665037916129929,0.4680595678106509,1.1128842469847935,0.6440914520259216,0.018610454735648554,0.012528798291628824,0.006081656444019729,0.6436000000000001,0.3564,150
posneg,17,2.9195720383728556,2.491131799487987,0.42844023888486843,1.0875479120716143,2.161577962894614,0.038443808533659383,0.032812949450594465,0.00563085908306492,0.6394666666666666,0.3605333333333333,150
posneg,18,0.3108943739797858,-0.1311472107882056,0.4420415847679914,0.9446188772800301,-0.38243585704422495,0.004006324505019026,-0.0017220597759095553,0.005728384280928581,0.6504666666666667,0.3495333333333333,150
posneg,19,5.012048712104417,5.143923041468401,-0.1318743293639843,0.842078770854535,4.656946491359141,0.06405857500471812,0.06575053878402362,-0.0016919637793055009,0.4722,0.5278,150
posneg,20,6.8384174122771535,6.593960251613934,0.24445716066322012,0.9243617289855687,6.25400796745276,0.083938637422243,0.08094371881380087,0.0029949186084421366,0.6417333333333334,0.3582666666666667,150
posneg,21,5.887499273739249,6.1202905717801785,-0.2327912980409297,0.9448067702388114,5.531491537640308,0.07352740542644844,0.07644217540424106,-0.002914769977792634,0.4620666666666667,0.5379333333333333,150
posneg,22,5.377928842368074,5.532522905815764,-0.15459406344768986,1.2834807699792201,4.813485489102309,0.062314940081956156,0.06412229975769404,-0.0018073596757378844,0.47873333333333334,0.5212666666666667,150
posneg,23,-4.632939327472504,-6.118264579658012,1.4853252521855091,1.8989829147441655,-6.325093410937342,-0.04849016743203225,-0.06405395370220988,0.015563786270177623,0.8474666666666667,0.15253333333333333,150
posneg,24,-9.718351058982057,-10.856899647887266,1.1385485889052072,2.7994654281169455,-11.687358067493134,-0.09406046960740064,-0.10510292520604203,0.0110424555986414,0.579,0.421,150
posneg,25,-15.37174887061775,-16.051124383454013,0.6793755128362613,3.153625775903979,-17.288249514987875,-0.13691695321992786,-0.14292353972226537,0.006006586502337511,0.479,0.521,150
posneg,26,-18.66697771338149,-19.045472407749603,0.3784946943681157,2.7853095461885364,-20.248879833659814,-0.1629982911195413,-0.16623703686484684,0.003238745745305532,0.45813333333333334,0.5418666666666667,150
posneg,27,-9.608204875494183,-9.908330683778491,0.3001258082843091,2.7308384208622027,-11.123686990067439,-0.08113807379867953,-0.08359835727373366,0.002460283475054108,0.4953333333333333,0.5046666666666667,150
posneg,28,3.0462450116697837,2.6741654475031353,0.37207956416664817,3.731134667868533,0.994637895652193,0.02169071436915726,0.019086043781464366,0.002604670587692891,0.48,0.52,150
posneg,29,-6.4159502751390365,-6.531391691555751,0.11544141641671381,2.9945042553883963,-7.970923111041592,-0.043723291589267285,-0.04447473218901195,0.0007514405997446718,0.5196,0.4804,150
posneg,30,-14.072241600454811,-16.102529712625802,2.0302881121709904,5.915213223608173,-18.044992268344394,-0.07498408807235035,-0.0857575450781066,0.010773457005756246,0.6256,0.37439999999999996,150
posneg,31,-4.134365909585373,-7.32945478531178,3.195088875726407,9.405559824808366,-10.434690259852758,-0.018257352856020703,-0.03220100044789423,0.013943647591873524,0.6869999999999999,0.313,150
posneg,32,-14.595887155512829,-21.106542097177947,6.510654941665121,11.867256143235764,-23.78484269796327,-0.055390149358065986,-0.0799534058276508,0.024563256469584824,0.7446,0.2554,150
posneg,33,3.0005755220550165,-0.8567432123455522,3.857318734400569,9.723404193781938,-3.7897859420362376,0.010016748461762608,-0.0033646958820432176,0.013381444343805825,0.6437333333333334,0.3562666666666667,150
posneg,34,-3.0616741159437613,-1.0158347419508942,-2.045839373992867,10.499572628289252,-7.288540743091954,-0.011247473491010896,-0.003944686682987745,-0.007302786808023153,0.4256666666666667,0.5743333333333334,150
posneg,35,-16.247818419161522,-15.015683225209717,-1.2321351939518042,9.322852513017217,-20.293177078694228,-0.054096684513535845,-0.05000464178809993,-0.0040920427254359185,0.4270666666666667,0.5729333333333333,150
posneg,36,7.659976540984947,6.657463651237246,1.0025128897477005,2.1235924741754144,6.09692385902339,0.04609273591888325,0.04005982760519674,0.0060329083136865125,0.6827333333333333,0.3172666666666667,150
