variant,layer_index,mean_pos_projection,mean_neg_projection,mean_projection_dominance_pos_minus_neg,mean_abs_projection_gap,mean_min_projection,mean_pos_cosine,mean_neg_cosine,mean_cosine_dominance_pos_minus_neg,mean_frac_pos_projection_dominates,mean_frac_neg_projection_dominates,num_pairs
negpos,16,2.4856922155770347,1.605803771544821,0.8798884440322138,1.3206926981893432,1.3854016444662565,0.037192617533410306,0.023918904605963093,0.01327371292744721,0.7459333333333333,0.25406666666666666,150
negpos,17,7.885796434106434,6.558131120235772,1.3276653138706618,1.7878355973496187,6.328045978496293,0.11061587335398071,0.09187586926696464,0.01874000408701607,0.7800666666666667,0.21993333333333334,150
negpos,18,8.741152431401492,6.818008932332173,1.9231434990693204,2.4218690707105957,6.568646146511535,0.11362134067348917,0.08852974834848218,0.025091592325006996,0.7889333333333334,0.21106666666666668,150
negpos,19,17.68900286168561,13.071071009565655,4.6179318521199555,4.846967097043321,12.956553387103973,0.20274312812715636,0.14969895206791267,0.0530441760592437,0.9066000000000001,0.0934,150
negpos,20,15.124763766053341,10.317519835181432,4.807243930871911,5.667337251543136,9.88747317484582,0.15482517486927241,0.10541194023491926,0.04941323463435315,0.7872,0.21280000000000002,150
negpos,21,1.0815699470370586,-2.30388606149219,3.3854560085292484,5.177298815935033,-3.1998074651950823,0.01045185542528117,-0.022391536273940596,0.03284339169922177,0.7055333333333333,0.29446666666666665,150
negpos,22,-2.7959779883770763,-5.576773100625636,2.7807951122485597,5.446894397278609,-6.90982274314066,-0.022880535416746714,-0.04567666611440507,0.022796130697658363,0.6136,0.3864,150
negpos,23,-2.5524527794350713,-2.2329112147092505,-0.319541564725821,7.049146832091597,-5.917255413117959,-0.017843327503694453,-0.015681727746024835,-0.0021615997576696208,0.3832,0.6168,150
negpos,24,-11.140276732477918,-9.759063215946535,-1.3812135165313846,8.044283524255317,-14.471811736339887,-0.06724049256559224,-0.05896841289642266,-0.00827207966916957,0.3717333333333333,0.6282666666666666,150
negpos,25,-5.853148877232929,-5.291066513772687,-0.562082363460242,9.757976039256127,-10.451095715130872,-0.030248339771650538,-0.027397760998558313,-0.002850578773092232,0.388,0.612,150
negpos,26,-22.802614872471437,-16.688355258477433,-6.114259613994005,10.927439698298153,-25.209204914623513,-0.10520930346750555,-0.07702499426124186,-0.0281843092062637,0.26233333333333336,0.7376666666666667,150
negpos,27,-18.40055280021221,-9.21052273168527,-9.190030068526939,12.226322552141738,-19.91869904201961,-0.07968570425815767,-0.03993695711276295,-0.03974874714539472,0.17986666666666667,0.8201333333333333,150
negpos,28,3.2008550392538404,3.9758709703910955,-0.7750159311372551,1.9974793069693613,2.5896233513377873,0.022074994927298062,0.02740860591889879,-0.005333610991600731,0.41226666666666667,0.5877333333333333,150
posneg,1,9.026487228066506,5.249982392413415,3.7765048356530913,3.7765048356530913,5.249982392413415,0.17244955821832017,0.10027515402797096,0.07217440419034919,1.0,0.0,150
posneg,2,1.5304636338711777,-0.8226255520253335,2.3530891858965113,2.3667227352498386,-0.8294423267019971,0.02689110881949288,-0.014492195156782213,0.04138330397627509,0.9802666666666666,0.019733333333333332,150
posneg,3,2.7275513347969578,0.1223698878878888,2.605181446909069,2.630369230958421,0.10977599586321292,0.04748244329861271,0.0021043955911885185,0.04537804770742419,0.9797333333333333,0.020266666666666665,150
posneg,4,-1.4965791771421928,-2.7929919103484426,1.2964127332062494,1.307282061473548,-2.7984265744820918,-0.02673730425552303,-0.049890521194186244,0.02315321693866321,0.9852666666666666,0.014733333333333333,150
posneg,5,-0.20863466790007984,-0.6599323778102529,0.45129770991017315,0.6256535154278873,-0.74711028056911,-0.003677759865397033,-0.011585006091634225,0.00790724622623719,0.7608666666666667,0.2391333333333333,150
posneg,6,0.10586776136154938,0.21074267685913273,-0.10487491549758333,0.5706900101871126,-0.1270397859832153,0.0019509114043595147,0.003899769759584161,-0.0019488583552246463,0.43133333333333335,0.5686666666666667,150
posneg,7,-0.5689569165310769,-0.13080626615178684,-0.43815065037929,0.6188322189592861,-0.659297700821075,-0.010683728953524109,-0.00247640477295125,-0.008207324180572859,0.2526,0.7474,150
posneg,8,-2.3994444586930657,-0.22225435040352268,-2.177190108289543,2.198273224378571,-2.4099860167375797,-0.04577090291816522,-0.004278252558068024,-0.041492650360097194,0.012,0.9879999999999999,150
posneg,9,-1.1477267913744162,0.9059480722130593,-2.0536748635874758,2.085337155046443,-1.1635579371038998,-0.021470566305027916,0.016789053407262725,-0.03825961971229064,0.023799999999999998,0.9762000000000001,150
posneg,10,0.14827588845483639,1.715396726468487,-1.5671208380136508,1.6299291468127441,0.1168717340552897,0.002610125041519928,0.032024749502026904,-0.029414624460506977,0.0776,0.9224000000000001,150
posneg,11,0.8754301618665147,1.06051208216431,-0.18508192029779522,0.8672496579281782,0.5343462930513231,0.01571712293150843,0.019071795975618682,-0.003354673044110256,0.4168,0.5832,150
posneg,12,1.7475722298136038,2.267226581859953,-0.5196543520463488,0.8107356266456907,1.602031592513933,0.03167167513117563,0.04111551330409088,-0.009443838172915246,0.29633333333333334,0.7036666666666667,150
posneg,13,2.114107844150763,1.9537365411509366,0.16037130299982638,0.8518212258319442,1.6080115797348775,0.03701430441912801,0.03419992898308784,0.002814375436040166,0.5376666666666667,0.4623333333333333,150
posneg,14,11.019748410178217,10.340089786637563,0.6796586235406525,1.1037969022025678,10.128020647306606,0.18016558049704,0.16902327335907416,0.011142307137965839,0.7152000000000001,0.2848,150
posneg,15,5.614239129382947,5.788435045121248,-0.17419591573830112,1.2295741279050951,5.086550023299551,0.08727136789432262,0.08996346219411559,-0.002692094299792973,0.4252,0.5748,150
posneg,16,2.511514233134641,1.5644493421870833,0.9470648909475575,1.353482853700318,1.361240360810703,0.0375877215455928,0.02330410171385663,0.014283619831736167,0.7634666666666666,0.23653333333333332,150
posneg,17,7.909320680450267,6.519658873621116,1.3896618068291506,1.8165938131046069,6.306192870483388,0.11096822608892482,0.09136107540128331,0.01960715068764151,0.7832666666666667,0.21673333333333333,150
posneg,18,8.766385951181205,6.777044586144396,1.989341365036808,2.45416812159465,6.544631207865475,0.11395333978653616,0.08801767253349158,0.025935667253044584,0.8002666666666667,0.19973333333333335,150
posneg,19,17.734555597856495,12.97961877592393,4.754936821932563,4.953530258436787,12.880322057671817,0.2032750640850821,0.1486967742894237,0.054578289795658395,0.9084,0.0916,150
posneg,20,15.146988893089219,10.22362935843622,4.923359534653,5.746098268054518,9.812259991735461,0.15504350065430755,0.1045135174735497,0.05052998318075788,0.7918,0.2082,150
posneg,21,1.114016608569721,-2.3940912807045267,3.508107889274248,5.255561244588063,-3.2678179583614346,0.010736365048459274,-0.023227660771051987,0.03396402581951126,0.7079333333333333,0.2920666666666667,150
posneg,22,-2.7470320960788803,-5.669003764469937,2.9219716683910564,5.523365347918603,-6.96970060423371,-0.022494570452950738,-0.046403524264225976,0.023908953811275245,0.6182,0.38180000000000003,150
posneg,23,-2.4379191818866013,-2.4417649746467087,0.0038457927601073115,7.045915716732919,-5.962799936633115,-0.017066195877626655,-0.01710938687777611,4.319100014945468e-05,0.3888,0.6112000000000001,150
posneg,24,-11.029113466025336,-9.976062260754293,-1.0530512052710426,8.03712274329946,-14.521149235039545,-0.06658902353798345,-0.06024855269462621,-0.006340470843357241,0.3841333333333333,0.6158666666666667,150
posneg,25,-5.683051779256825,-5.520275783943363,-0.16277599531346207,9.745473119041966,-10.474400341121077,-0.02939471218149114,-0.02854371307967296,-0.0008509991018181839,0.4034,0.5966,150
posneg,26,-22.644291125943493,-16.953408299432866,-5.690882826510628,10.831283967338122,-25.21449169635724,-0.10448004792751393,-0.07821968953393513,-0.0262603583935788,0.27266666666666667,0.7273333333333333,150
posneg,27,-18.167941237383086,-9.510211529722044,-8.657729707661044,11.909795533367033,-19.793974150236085,-0.07867566528890518,-0.04121772358128708,-0.037457941707618105,0.18653333333333333,0.8134666666666667,150
posneg,28,3.5102968731280733,3.584293423077185,-0.07399654994911144,1.9308064304222083,2.5818919328915246,0.024210363399171035,0.02471426750936519,-0.0005039041101941529,0.5420666666666667,0.4579333333333333,150
