category_key,category_name,pair_slug,concept_label,positive_concept,negative_concept,variant,layer,layer_index,n_examples,hidden_dim,mean_pos_projection,mean_neg_projection,mean_projection_dominance_pos_minus_neg,mean_abs_projection_gap,mean_min_projection,mean_pos_cosine,mean_neg_cosine,mean_cosine_dominance_pos_minus_neg,frac_pos_projection_dominates,frac_neg_projection_dominates,pos_vector_norm,neg_vector_norm,mean_hidden_norm
ideology,IDEOLOGY,ideology__protectionism__free_trade,protectionism vs free-trade,protectionism,free-trade,negpos,0,1,100,3072,-0.1682989823980522,-0.14297738861253229,-0.025321593785519823,0.025321593785519823,-0.1682989823980522,-0.08897907203395258,-0.07559456595652687,-0.013384506077425702,0.0,1.0,0.14079845223465579,0.11520536407445481,1.8913994061461321
ideology,IDEOLOGY,ideology__protectionism__free_trade,protectionism vs free-trade,protectionism,free-trade,posneg,0,1,100,3072,-0.16879385659077678,-0.14291098324795673,-0.025882873342819974,0.025882873342819974,-0.16879385659077678,-0.089221492490839,-0.07554323606628277,-0.01367825642455623,0.0,1.0,0.14079845223465579,0.11520536407445481,1.8918051592227372
ideology,IDEOLOGY,ideology__public_health_priority__economic_activity_priority,public-health-priority vs economic-activity-priority,public-health-priority,economic-activity-priority,negpos,0,1,100,3072,-0.02766510238777577,-0.10449413647372849,0.07682903408595272,0.07682903408595272,-0.10449413647372849,-0.014572527641757567,-0.05505348306269606,0.0404809554209385,1.0,0.0,0.16079595818611983,0.1385775783412583,1.8979675612276103
ideology,IDEOLOGY,ideology__public_health_priority__economic_activity_priority,public-health-priority vs economic-activity-priority,public-health-priority,economic-activity-priority,posneg,0,1,100,3072,-0.028212361534120992,-0.10075870607230074,0.07254634453817976,0.07254634453817976,-0.10075870607230074,-0.014862278938955064,-0.053089785352944965,0.038227506413989906,1.0,0.0,0.16079595818611983,0.1385775783412583,1.8977894120607737
ideology,IDEOLOGY,ideology__public_interest__private_interest,public-interest vs private-interest,public-interest,private-interest,negpos,0,1,100,3072,-0.0879815286167908,-0.1522807541676684,0.06429922555087761,0.06429922555087761,-0.1522807541676684,-0.046616385346855284,-0.08069186976890423,0.03407548442204896,1.0,0.0,0.16611576571824258,0.13292629822635052,1.8871736737646843
ideology,IDEOLOGY,ideology__public_interest__private_interest,public-interest vs private-interest,public-interest,private-interest,posneg,0,1,100,3072,-0.08876507505039198,-0.15271121124195475,0.06394613619156278,0.06394613619156278,-0.15271121124195475,-0.04703190883836383,-0.08092097180027874,0.033889062961914906,1.0,0.0,0.16611576571824258,0.13292629822635052,1.8871427996823242
ideology,IDEOLOGY,ideology__public_sector_priority__private_sector_priority,public-sector-priority vs private-sector-priority,public-sector-priority,private-sector-priority,negpos,0,1,100,3072,-0.0009540188109729315,-0.04196550479893771,0.04101148598796477,0.04101148598796477,-0.04196550479893771,-0.0004973851926897921,-0.022067855503912197,0.021570470311222403,1.0,0.0,0.16870156429098943,0.13776277149878005,1.9015472125724109
ideology,IDEOLOGY,ideology__public_sector_priority__private_sector_priority,public-sector-priority vs private-sector-priority,public-sector-priority,private-sector-priority,posneg,0,1,100,3072,-0.003013841194428219,-0.04300836959565824,0.03999452840123001,0.03999452840123001,-0.04300836959565824,-0.0015800701929899982,-0.02261788388683423,0.021037813693844234,1.0,0.0,0.16870156429098943,0.13776277149878005,1.9014053812576248
ideology,IDEOLOGY,ideology__punishment_oriented__rehabilitation_oriented,punishment-oriented vs rehabilitation-oriented,punishment-oriented,rehabilitation-oriented,negpos,0,1,100,3072,-0.1353500264852964,-0.1938574370542602,0.05850741056896382,0.05850741056896382,-0.1938574370542602,-0.07185359902449157,-0.10291494279022773,0.03106134376573617,1.0,0.0,0.1613064176053235,0.12621532380646824,1.8836849733472472
ideology,IDEOLOGY,ideology__punishment_oriented__rehabilitation_oriented,punishment-oriented vs rehabilitation-oriented,punishment-oriented,rehabilitation-oriented,posneg,0,1,100,3072,-0.1361432582210028,-0.19400906185250633,0.05786580363150364,0.05786580363150364,-0.19400906185250633,-0.07227476835189983,-0.10299619339810626,0.03072142504620644,1.0,0.0,0.1613064176053235,0.12621532380646824,1.8836653966430275
ideology,IDEOLOGY,ideology__redistribution__wealth_concentration_acceptance,redistribution vs wealth-concentration-acceptance,redistribution,wealth-concentration-acceptance,negpos,0,1,100,3072,-0.1542029038368203,-0.0892567418616461,-0.06494616197517422,0.06494616197517422,-0.1542029038368203,-0.08137479725800793,-0.04710356423847446,-0.034271233019533456,0.0,1.0,0.13977884489424,0.12264971004086336,1.8949007889393568
ideology,IDEOLOGY,ideology__redistribution__wealth_concentration_acceptance,redistribution vs wealth-concentration-acceptance,redistribution,wealth-concentration-acceptance,posneg,0,1,100,3072,-0.1546286267159318,-0.08853989482370282,-0.066088731892229,0.066088731892229,-0.1546286267159318,-0.08157863047533138,-0.04671389259397109,-0.034864737881360304,0.0,1.0,0.13977884489424,0.12264971004086336,1.895383186884288
ideology,IDEOLOGY,ideology__redistribution_supporting__market_outcome_supporting,redistribution-supporting vs market-outcome-supporting,redistribution-supporting,market-outcome-supporting,negpos,0,1,100,3072,-0.11803903358731573,-0.07811815932826517,-0.039920874259050554,0.039920874259050554,-0.11803903358731573,-0.06215592972733712,-0.04113532256281803,-0.021020607164519103,0.0,1.0,0.14522091876548207,0.12346382306866048,1.8990460332848147
