category_key,category_name,pair_slug,concept_label,positive_concept,negative_concept,variant,layer,layer_index,n_examples,hidden_dim,mean_pos_projection,mean_neg_projection,mean_projection_dominance_pos_minus_neg,mean_abs_projection_gap,mean_min_projection,mean_pos_cosine,mean_neg_cosine,mean_cosine_dominance_pos_minus_neg,frac_pos_projection_dominates,frac_neg_projection_dominates,pos_vector_norm,neg_vector_norm,mean_hidden_norm
ideology,IDEOLOGY,ideology__public_health_priority__economic_activity_priority,public-health-priority vs economic-activity-priority,public-health-priority,economic-activity-priority,posneg,0,1,100,2048,1.1706704387820999,-2.476074198765987,3.6467446375480876,3.6467446375480876,-2.476074198765987,0.024676190008735964,-0.0521725978235881,0.07684878783232406,1.0,0.0,1.0401279932627943,0.67278367284515,47.45268155777367
ideology,IDEOLOGY,ideology__public_interest__private_interest,public-interest vs private-interest,public-interest,private-interest,negpos,0,1,100,2048,2.460706973470119,3.9049836319184568,-1.4442766584483382,1.4442766584483382,2.460706973470119,0.051865833698235386,0.08230554010726135,-0.03043970640902594,0.0,1.0,0.9794783162021629,0.5327589600907778,47.44978943514706
ideology,IDEOLOGY,ideology__public_interest__private_interest,public-interest vs private-interest,public-interest,private-interest,posneg,0,1,100,2048,2.4562053155047483,3.9028701601879225,-1.4466648446831738,1.4466648446831738,2.4562053155047483,0.051770443997790204,0.08226088581094668,-0.03049044181315648,0.0,1.0,0.9794783162021629,0.5327589600907778,47.44951907297124
ideology,IDEOLOGY,ideology__public_sector_priority__private_sector_priority,public-sector-priority vs private-sector-priority,public-sector-priority,private-sector-priority,negpos,0,1,100,2048,1.7515522606765037,2.226157682685598,-0.47460542200909456,0.47460542200909456,1.7515522606765037,0.0368782214513983,0.046870446007165834,-0.009992224555767534,0.0,1.0,1.0820602155328074,0.6515642431183986,47.50419620775724
ideology,IDEOLOGY,ideology__public_sector_priority__private_sector_priority,public-sector-priority vs private-sector-priority,public-sector-priority,private-sector-priority,posneg,0,1,100,2048,1.7465237630531474,2.2238122035008505,-0.47728844044770324,0.47728844044770324,1.7465237630531474,0.03677474390543817,0.046824029223575606,-0.010049285318137431,0.0,1.0,1.0820602155328074,0.6515642431183986,47.50083683669345
ideology,IDEOLOGY,ideology__punishment_oriented__rehabilitation_oriented,punishment-oriented vs rehabilitation-oriented,punishment-oriented,rehabilitation-oriented,negpos,0,1,100,2048,5.008601428653097,5.531613468588376,-0.5230120399352804,0.5230120399352804,5.008601428653097,0.10541350006816956,0.1164217344402606,-0.011008234372091053,0.0,1.0,1.0900260672780289,0.6143959086829511,47.51628535002815
ideology,IDEOLOGY,ideology__punishment_oriented__rehabilitation_oriented,punishment-oriented vs rehabilitation-oriented,punishment-oriented,rehabilitation-oriented,posneg,0,1,100,2048,4.989989661810983,5.527465565518741,-0.537475903707757,0.537475903707757,4.989989661810983,0.10501901527562221,0.11633145950610496,-0.011312444230482714,0.0,1.0,1.0900260672780289,0.6143959086829511,47.5169165787419
ideology,IDEOLOGY,ideology__redistribution__wealth_concentration_acceptance,redistribution vs wealth-concentration-acceptance,redistribution,wealth-concentration-acceptance,negpos,0,1,100,2048,3.9042517593762742,1.033418285256375,2.8708334741199,2.8708334741199,1.033418285256375,0.08225767517961727,0.0217777639578454,0.06047991122177185,1.0,0.0,0.968874034733421,0.6835953880301971,47.46786862763495
ideology,IDEOLOGY,ideology__redistribution__wealth_concentration_acceptance,redistribution vs wealth-concentration-acceptance,redistribution,wealth-concentration-acceptance,posneg,0,1,100,2048,3.912837808887724,1.0598650852050502,2.8529727236826745,2.8529727236826745,1.0598650852050502,0.08244721709270995,0.022337548732306468,0.0601096683604035,1.0,0.0,0.968874034733421,0.6835953880301971,47.46265396478195
ideology,IDEOLOGY,ideology__redistribution_supporting__market_outcome_supporting,redistribution-supporting vs market-outcome-supporting,redistribution-supporting,market-outcome-supporting,negpos,0,1,100,2048,1.8928790075741022,-3.031450299394633,4.924329306968735,4.924329306968735,-3.031450299394633,0.03988769776084033,-0.06386212739219227,0.10374982515303262,1.0,0.0,1.0283634111860065,0.713338437174138,47.46203233588722
ideology,IDEOLOGY,ideology__redistribution_supporting__market_outcome_supporting,redistribution-supporting vs market-outcome-supporting,redistribution-supporting,market-outcome-supporting,posneg,0,1,100,2048,1.9031219049110362,-2.987204540483567,4.890326445394603,4.890326445394603,-2.987204540483567,0.04011938130703666,-0.06294860745232067,0.10306798875935731,1.0,0.0,1.0283634111860065,0.713338437174138,47.44634458964001
ideology,IDEOLOGY,ideology__regulation_of_technology__tech_self_governance,regulation-of-technology vs tech-self-governance,regulation-of-technology,tech-self-governance,negpos,0,1,100,2048,-1.007969089887333,-4.963514506087248,3.9555454161999153,3.9555454161999153,-4.963514506087248,-0.02125730098030812,-0.10470072565861573,0.08344342467830762,1.0,0.0,1.2089431693265,0.7264157712852973,47.402186482294674
